"","entity","deepseek","gemma2","llama","llama70b","mistral","models_present","n_entity_types"
"2184","metacestodes",NA,"Parasite",NA,NA,NA,1,1
"2185","wild deer mice",NA,"Host",NA,NA,NA,1,1
"2186","Omo Valley",NA,"Geographic Location","Geographic location","Geographic location","Geographical location",4,3
"2187","Schistosomiasis mansoni",NA,"Disease","Disease",NA,"Disease",3,1
"2188","directly transmitted parasites (DTP)",NA,"Pathogen",NA,NA,NA,1,1
"2189","A. palliata",NA,"Host",NA,NA,NA,1,1
"2190","sympatric species",NA,"Biological Concept",NA,NA,NA,1,1
"2191","two groups",NA,"Comparison Group",NA,NA,NA,1,1
"2192","large group size",NA,"Population Density",NA,NA,"Epidemiological factor",2,2
"2193","small group size",NA,"Population characteristic",NA,NA,"Population characteristic",2,1
"2194","dynamics",NA,"Ecological process",NA,NA,NA,1,1
"2195","13",NA,"Undefined","Number",NA,"Undefined",3,2
"2196","anterior",NA,"Anatomical Location",NA,NA,NA,1,1
"2197","posterior",NA,"Anatomical Location",NA,NA,NA,1,1
"2198","worms",NA,"Parasite",NA,NA,NA,1,1
"2199","four",NA,"Number","Number","Number","Number of individuals",4,2
"2200","serows",NA,"Host",NA,"Host","Host",3,1
"2201","Capricornis spp.",NA,"Host","Host","Host","Host",4,1
"2202","Temminck, 1845",NA,"Scientific name",NA,NA,NA,1,1
"2203","Gray, 1862",NA,"Scientific name",NA,NA,NA,1,1
"2204","October 1998",NA,"Time Period","Time period","Date","Time",4,4
"2205","March 1999",NA,"Time Period","Time period","Date","Time",4,4
"2206","20.7 x 16.8 microm",NA,"Measurement",NA,NA,"Measurement",2,1
"2207","18-23 x 14-19 microm",NA,"Measurement",NA,NA,"Measurement",2,1
"2208","1.2",NA,"Measurement",NA,NA,"Undefined",2,2
"2209","1.1-1.4",NA,"Measurement",NA,NA,"Undefined",2,2
"2210","1-2 polar granules",NA,"Microbial Structure",NA,NA,"Structure",2,2
"2211","10.5 x 5.9 microm",NA,"Measurement",NA,NA,"Measurement",2,1
"2212","9-13 x 5-7 microm",NA,"Measurement",NA,NA,"Measurement",2,1
"2213","1.8",NA,"Measurement",NA,NA,"Proportion",2,2
"2214","1.5-2.4",NA,"Measurement",NA,NA,"Measurement",2,1
"2215","Stieda body",NA,"Anatomical Structure","Tissue","Structure","Structure",4,3
"2216","sporocyst residuum",NA,"Parasite stage","Tissue","Structure","Structure",4,3
"2217","28.2 x 22.0 microm",NA,"Measurement",NA,NA,"Measurement",2,1
"2218","25-33 x 19-23 microm",NA,"Measurement",NA,NA,"Measurement",2,1
"2219","1.3",NA,"Measurement",NA,NA,"Undefined",2,2
"2220","1.1-1.5",NA,"Measurement",NA,NA,"Number of individuals that died",2,2
"2221","micropyle",NA,"Plant Structure","Tissue","Structure","Structure",4,3
"2222","oocyst residuum",NA,"Fecal matter","Tissue","Structure","Structure",4,3
"2223","12.9 x 8.1 microm",NA,"Measurement",NA,NA,"Measurement",2,1
"2224","11-15 x 7-10",NA,"Measurement",NA,NA,"Measurement",2,1
"2225","1.6",NA,"Measurement",NA,NA,"Proportion",2,2
"2226","1.3-1.9",NA,"Measurement",NA,NA,"Range",2,2
"2227","schizonts",NA,"Parasite stage",NA,"Life stage","Life stage",3,2
"2228","phagocytes",NA,"Immune cell",NA,"Cell type","Cell type",3,2
"2229","zoite",NA,"Parasite stage","Stage of a parasite","Life stage","Parasite stage",4,3
"2230","18S rRNA gene sequence",NA,"Genetic Marker",NA,NA,NA,1,1
"2231","36.9 ± 5.7",NA,"Measurement",NA,NA,NA,1,1
"2232","28.9 ± 3.4",NA,"Measurement",NA,NA,NA,1,1
"2233","20-60",NA,"Measurement",NA,NA,NA,1,1
"2234","μm",NA,"Unit of measurement","Unit of length",NA,NA,2,2
"2235","partial",NA,"Unknown",NA,NA,NA,1,1
"2236","Host density",NA,"Measurement",NA,NA,"Ecological factor",2,2
"2237","parasite prevalence",NA,"Measurement",NA,NA,"Epidemiological measure",2,2
"2238","biological diversity",NA,"Ecological Concept","Property",NA,"Concept",3,3
"2239","parasitic diseases",NA,"Disease","Infectious disease",NA,"Disease",3,2
"2240","animals",NA,"Host",NA,NA,NA,1,1
"2241","nonhuman primates",NA,"Host","Host","Host","Host",4,1
"2242","human activity",NA,"Activity",NA,NA,"Activity",2,1
"2243","forest primates",NA,"Host",NA,NA,NA,1,1
"2244","Peters 1879",NA,"Publication",NA,NA,NA,1,1
"2245","eastern Kenya",NA,"Geographic Location","Region",NA,"Geographical location",3,3
"2246","colobus",NA,"Host",NA,NA,"Common name",2,2
"2247","mangabeys",NA,"Host",NA,NA,"Host",2,1
"2248","disturbance in forests",NA,"Ecological disturbance",NA,NA,NA,1,1
"2249","monkey density",NA,"Measurement","Measurement",NA,NA,2,1
"2250","Mayer, 1934",NA,"Publication",NA,NA,"Publication",2,1
"2251","L. 1766",NA,"Strain",NA,NA,"Pathogen",2,2
"2252","splenectomy",NA,"Medical Procedure",NA,NA,"Medical procedure",2,2
"2253","hemoglobin",NA,"Biomolecule",NA,"Protein","Biomarker",3,3
"2254","descriptions",NA,"Textual Description",NA,NA,"Symptom",2,2
"2255","Faecal helminth egg and oocyst counts",NA,"Diagnostic marker","Biological measurement",NA,NA,2,2
"2256","southwestern Namibia",NA,"Geographic Location",NA,NA,NA,1,1
"2257","winter",NA,"Season","Season","Season","Season",4,1
"2258","summer",NA,"Season","Season","Season","Season",4,1
"2259","14866",NA,"Undefined",NA,"Number of individuals","Identifier",3,3
"2260","gram of faeces",NA,"Biological Sample",NA,NA,NA,1,1
"2261","rates of infection",NA,"Prevalence","Proportion",NA,"Outcome",3,3
"2262","N",NA,"Undefined",NA,"Undefined",NA,2,1
"2263","E",NA,"Undefined",NA,"Undefined","Pathogen",3,2
"2264","October 1999",NA,"Time period","Time period","Date","Time",4,3
"2265","November 2000",NA,"Date","Time period","Date","Time",4,3
"2266","75",NA,"Proportion",NA,NA,"Unknown",2,2
"2267","Flagellates",NA,"Protist","Microorganism",NA,NA,2,2
"2268","Ecology",NA,"Field of Study",NA,NA,NA,1,1
"2269","anthropozoonotic transmission",NA,"Transmission route",NA,NA,"Transmission type",2,2
"2270","population health",NA,"Population health metric",NA,NA,NA,1,1
"2271","ecosystem health",NA,"Ecological Concept","Ecological process",NA,"Ecological Concept",3,2
"2272","Boabeng-Fiema Monkey Sanctuary (BFMS)",NA,"Location",NA,NA,NA,1,1
"2273","sacred grove",NA,"Ecosystem",NA,NA,"Unknown",2,2
"2274",">27",NA,"Threshold",NA,NA,NA,1,1
"2275","subadult",NA,"Life stage",NA,NA,NA,1,1
"2276","six bisexual groups",NA,"Population subgroup",NA,NA,NA,1,1
"2277","one all-male band",NA,"Group",NA,NA,NA,1,1
"2278","July 2004",NA,"Date","Time period",NA,NA,2,2
"2279","August 2005",NA,"Time","Time period",NA,NA,2,2
"2280","three protozoans",NA,"Organism",NA,NA,NA,1,1
"2281","two Entamoeba sp.",NA,"Pathogen",NA,NA,NA,1,1
"2282","five nematodes",NA,"Number of organisms",NA,NA,NA,1,1
"2283","two strongyle sp.",NA,"Parasite",NA,NA,NA,1,1
"2284","one digenean trematode",NA,"Parasite",NA,NA,NA,1,1
"2285","one protozoan",NA,"Pathogen",NA,NA,NA,1,1
"2286","I. belli",NA,"Pathogen","Species","Parasite",NA,3,3
"2287","colobus monkeys",NA,"Host",NA,NA,NA,1,1
"2288","Gastrointestinal parasites",NA,"Pathogen","Pathogen","Pathogen","Pathogen",4,1
"2289","Tana River",NA,"Geographic Feature","Watercourse","Geographic location","Geographical location",4,4
"2290","nonlactating females",NA,"Sex",NA,"Demographic","Gender",3,3
"2291","Digenea: Heterophyidae",NA,"Parasite",NA,NA,NA,1,1
"2292","male juvenile",NA,"Demographic",NA,NA,"Demographic",2,1
"2293","Mesenteric vessels",NA,"Tissue","Tissue",NA,NA,2,1
"2294","digeneans",NA,"Parasite","Trematode",NA,NA,2,2
"2295","trypanosomes",NA,"Pathogen","Parasite","Pathogen","Pathogen",4,2
"2296","sleeping sickness",NA,"Disease",NA,"Disease","Disease",3,1
"2297","southern Cameroon",NA,"Geographic Location","Region","Geographic location","Geographical location",4,4
"2298","Bipindi",NA,"Location","Location","Location","Unknown",4,2
"2299","Quantitative buffy coat: QBC",NA,"Method","Method",NA,NA,2,1
"2300","Kit for in vitro isolation: KIVI",NA,"Method","Method",NA,NA,2,1
"2301","ungulates",NA,"Host","Mammal","Animal group","Animal group",4,3
"2302","Cephalophus dorsalis",NA,"Host","Host","Host","Host",4,1
"2303","C. monticola",NA,"Host","Host","Host","Host",4,1
"2304","carnivores",NA,"Host","Predator","Animal group","Animal group",4,3
"2305","Nandinia binotata",NA,"Host","Host","Host","Host",4,1
"2306","Genetta servalina",NA,"Host","Host","Host","Host",4,1
"2307","Cricetomys gambianus",NA,"Host","Host","Host","Host",4,1
"2308","Atherurus africanus",NA,"Host","Host","Host","Host",4,1
"2309","164",NA,"Undefined","Number","Number of individuals",NA,3,3
"2310","24",NA,"Number of individuals that died","Number","Number of individuals",NA,3,3
"2311","54%",NA,"Proportion","Proportion of individuals that died",NA,"Proportion of individuals that died",3,2
"2312","southern forest belt of Cameroon",NA,"Geographic Location",NA,NA,NA,1,1
"2313","man",NA,"Host",NA,"Host",NA,2,1
"2314","hydroelectric plants",NA,"Infrastructure",NA,"Environmental Factor","Infrastructure",3,2
"2315","Amazon",NA,"Ecosystem",NA,NA,NA,1,1
"2316","seven",NA,"Number",NA,NA,"None",2,2
"2317","eight",NA,"Number","Number",NA,"None",3,2
"2318","2[1+]",NA,"Prevalence","Exponential expression",NA,NA,2,2
"2319","central Oklahoma",NA,"Geographic Location",NA,"Geographic location",NA,2,2
"2320","tissue stages",NA,"Life cycle stage",NA,NA,"Tissue",2,2
"2321","canine hepatozoonosis",NA,"Disease",NA,"Disease","Disease",3,1
"2322","sloths",NA,"Host","Host","Host","Host",4,1
"2323","procyonids",NA,"Host","Mammal","Host","Host",4,2
"2324","biological",NA,"Characteristic",NA,NA,"Characteristic",2,1
"2325","biochemical",NA,"Characteristic","Property","Molecule",NA,3,3
"2326","Histopathologic features",NA,"Diagnostic Feature","Disease characteristic","Symptom",NA,3,3
"2327","1991 and 1992",NA,"Time period",NA,NA,NA,1,1
"2328","10 to 15%",NA,"Proportion",NA,NA,"Proportion",2,1
"2329","schizont nodules",NA,"Pathological Feature",NA,NA,NA,1,1
"2330","merozoite-gamont nodule",NA,"Parasite Stage","Parasite structure",NA,"Pathological feature",3,3
"2331","nucleus",NA,"Cellular Component","Cellular structure","Cell structure","Unknown",4,4
"2332","electron-dense cytoplasmic granules",NA,"Microscopic Feature","Inclusion body","Cell structure","Cellular structure",4,4
"2333","Vulpes vulpes",NA,"Host","Species","Host","Species",4,2
"2334","sarcoptic mange",NA,"Disease","Disease","Disease","Disease",4,1
"2335","traumatic injury",NA,"Disease",NA,"Disease","Disease",3,1
"2336","canine distemper",NA,"Disease","Disease","Disease","Disease",4,1
"2337","capture myopathy",NA,"Disease","Disease","Disease","Disease",4,1
"2338","congenital absence of guard hairs",NA,"Disease","Disease","Disease","Symptom",4,2
"2339","intradermal tick infestation",NA,"Disease","Disease","Disease","Disease",4,1
"2340","otodectic mange",NA,"Disease","Disease","Disease","Disease",4,1
"2341","toxicosis",NA,"Disease","Disease","Disease","Disease",4,1
"2342","1967",NA,"Year","Year",NA,NA,2,1
"2343","33",NA,"Number of individuals that died","Number","Number of individuals that died","Unknown",4,3
"2344","Muscular Sarcocystis",NA,"Parasite",NA,"Pathogen",NA,2,2
"2345","Sarcocysts",NA,"Parasite","Parasite",NA,NA,2,1
"2346","<2 microm",NA,"Measurement",NA,"Measurement","Measurement",3,1
"2347","2 microm",NA,"Measurement","Measurement","Measurement","Measurement",4,1
"2348","0.7 microm",NA,"Measurement","Measurement","Measurement","Measurement",4,1
"2349","6 X 2.5 microm",NA,"Measurement","Measurement","Measurement","Measurement",4,1
"2350","heart muscle",NA,"Anatomical Structure",NA,NA,"Organ",2,2
"2351","tissue cysts",NA,"Parasite stage","Parasite structure","Lesion","Pathological feature",4,4
"2352","T. gondii antibodies",NA,"Biomarker",NA,NA,"Biomarker",2,1
"2353","Muscular sarcocystosis",NA,"Disease","Disease","Disease","Disease",4,1
"2354","Honshu",NA,"Geographic Location","Island","Geographic location","Location",4,4
"2355","12",NA,"Undefined","Number","Number of individuals","Undefined",4,3
"2356","three",NA,"Number",NA,"Number","Unknown",3,2
"2357","muscles",NA,"Anatomical Structure",NA,"Anatomical structure",NA,2,2
"2358","sarcocyst wall",NA,"Parasite structure",NA,"Anatomical structure",NA,2,2
"2359","Acute disseminated toxoplasmosis",NA,"Disease","Disease","Disease",NA,3,1
"2360","tachyzoites",NA,"Parasite stage",NA,NA,"Pathogen",2,2
"2361","free-ranging Rocky Mountain bighorn sheep",NA,"Host",NA,NA,NA,1,1
"2362","Hells Canyon area",NA,"Geographic Location",NA,"Geographic location",NA,2,2
"2363","Washington",NA,"Location","State","Location","Location",4,2
"2364","pneumonic pasteurellosis",NA,"Disease",NA,"Disease",NA,2,1
"2365","T. gondii",NA,"Pathogen","Pathogen",NA,NA,2,1
"2366","multifocal necrotizing and nonsuppurative encephalitis",NA,"Disease",NA,"Disease",NA,2,1
"2367","intralesional protozoa",NA,"Pathogen",NA,"Pathogen","Pathogen",3,1
"2368","low-impact logging",NA,"Practice",NA,"Ecological Practice","Process",3,3
"2369","selective logging",NA,"Practice",NA,NA,"Process",2,2
"2370","primate species",NA,"Species",NA,NA,"Host",2,2
"2371","hunting",NA,"Practice",NA,NA,"Process",2,2
"2372","food trees",NA,"Resource",NA,NA,"Plant",2,2
"2373","frugivores",NA,"Species",NA,NA,"Host",2,2
"2374","pathogens",NA,"Pathogen",NA,NA,"Pathogen",2,1
"2375","host ecology",NA,"Ecological context","Ecological relationship",NA,"Field of study",3,3
"2376","forest structure",NA,"Ecological Factor","Ecological entity",NA,"Environmental factor",3,3
"2377","wildlife populations",NA,"Host","Group",NA,NA,2,2
"2378","environmental pollution",NA,"Environmental Factor","Process","Risk Factor","Process",4,3
"2379","human fecal material",NA,"Waste product",NA,"Vector","Biological material",3,3
"2380","zoonotic protozoa",NA,"Pathogen","Group",NA,"Pathogen",3,2
"2381","Cryptosporidium",NA,"Pathogen","Pathogen","Pathogen","Pathogen",4,1
"2382","Giardia",NA,"Pathogen","Pathogen","Pathogen","Pathogen",4,1
"2383","northern Republic of Congo",NA,"Geographic Location","Location","Geographic location",NA,3,3
"2384","Cryptosporidium infections",NA,"Disease",NA,NA,NA,1,1
"2385","Giardia infections",NA,"Disease",NA,NA,NA,1,1
"2386","low-intensity logging",NA,"Practice",NA,NA,"Process",2,2
"2387","blood culture",NA,"Procedure",NA,NA,"Process",2,2
"2388","biphasic medium",NA,"Culture medium",NA,NA,"Laboratory material",2,2
"2389","NNN agar slopes",NA,"Culture medium","Cultivation medium","Culture medium","Culture medium",4,2
"2390","kb",NA,"Unknown","Pathogen",NA,"Unknown",3,2
"2391","2200",NA,"Measurement","Number",NA,NA,2,2
"2392","> 18",NA,"Measurement",NA,NA,NA,1,1
"2393","malaria resistance gene",NA,"Gene",NA,"Gene",NA,2,1
"2394","wild primates",NA,"Host",NA,"Host","Host",3,1
"2395","primate ecology",NA,"Ecological Study Area",NA,"Field of study",NA,2,2
"2396","primate behaviour",NA,"Behavioural Ecology",NA,"Ecological factor",NA,2,2
"2397","functional and evolutionary genetic aspects",NA,"Genetic characteristic",NA,NA,NA,1,1
"2398","yellow baboons",NA,"Host","Host","Host","Host",4,1
"2399","Amboseli National Park",NA,"Ecological Location","Protected area","Ecosystem","Location",4,4
"2400","FY (DARC) gene",NA,"Gene","Gene",NA,NA,2,1
"2401","chemokine receptor",NA,"Protein",NA,"Protein",NA,2,1
"2402","erythrocyte surface",NA,"Anatomical Structure",NA,"Anatomical structure",NA,2,2
"2403","malarial parasite",NA,"Pathogen",NA,NA,NA,1,1
"2404","Plasmodium vivax",NA,"Pathogen","Pathogen","Pathogen","Pathogen",4,1
"2405","Hepatocystis",NA,"Parasite","Pathogen","Parasite","Pathogen",4,2
"2406","cis-regulatory region",NA,"Genetic Element",NA,"Genomic region","Genetic element",3,3
"2407","baboon FY gene",NA,"Gene",NA,NA,NA,1,1
"2408","phenotypic variation",NA,"Trait",NA,"Biological characteristic",NA,2,2
"2409","susceptibility to Hepatocystis",NA,"Trait",NA,NA,NA,1,1
"2410","in vivo",NA,"Experimental setting",NA,NA,"Method",2,2
"2411","in vitro",NA,"Laboratory setting",NA,NA,"Method",2,2
"2412","reporter gene assays",NA,"Laboratory Technique",NA,NA,"Technique",2,2
"2413","locus",NA,"Genetic location",NA,NA,"Genetic location",2,1
"2414","FY cis-regulatory region",NA,"Genetic Element",NA,NA,NA,1,1
"2415","natural population",NA,"Host population",NA,NA,"Population",2,2
"2416","complex trait",NA,"Trait",NA,NA,"Property",2,2
"2417","Multi-host pathogens",NA,"Pathogen","Pathogen","Pathogen","Pathogen",4,1
"2418","feline viruses",NA,"Pathogen","Virus",NA,NA,2,2
"2419","canine viruses",NA,"Pathogen","Virus",NA,NA,2,2
"2420","carnivore species",NA,"Host","Host","Host species","Host",4,2
"2421","southern Africa",NA,"Geographic Region","Region","Geographic region","Geographical region",4,4
"2422","East African predators",NA,"Host","Host","Host species",NA,3,2
"2423","Lycaon pictus",NA,"Host","Host","Host","Host",4,1
"2424","Botswana",NA,"Country","Country","Location","Country",4,2
"2425","ecotones",NA,"Ecological Feature","Ecological boundary","Habitat","Ecological term",4,4
"2426","domestic animal reservoirs",NA,"Host","Reservoir","Host",NA,3,2
"2427","large metapopulations",NA,"Host","Host",NA,NA,2,1
"2428","wildlife conflict",NA,"Human-wildlife interaction","Human-Wildlife Interaction","Ecological phenomenon","Event",4,4
"2429","New York",NA,"Location","Location","Location","Location",4,1
"2430","striped jack nervous necrosis virus",NA,"Virus",NA,NA,"Pathogen",2,2
"2431","SJNNV",NA,"Virus",NA,"Virus","Pathogen",3,2
"2432","viral encephalopathy and retinopathy",NA,"Disease",NA,NA,"Disease",2,1
"2433","VER",NA,"Unknown",NA,"Disease","Undefined",3,3
"2434","barfin flounder nervous necrosis virus",NA,"Virus",NA,NA,"Pathogen",2,2
"2435","BFNNV",NA,"Virus",NA,"Virus","Pathogen",3,2
"2436","barfin founder",NA,"Host","Host",NA,NA,2,1
"2437","ORF",NA,"Gene","Open Reading Frame","Gene",NA,3,2
"2438","-non-encoding region",NA,"Genetic Feature","Genomic region",NA,NA,2,2
"2439","1349",NA,"Year",NA,NA,NA,1,1
"2440","98%",NA,"Proportion",NA,NA,NA,1,1
"2441","76%",NA,"Proportion",NA,NA,NA,1,1
"2442","84.5%",NA,"Proportion",NA,NA,NA,1,1
"2443","10 to 100",NA,"Range",NA,NA,NA,1,1
"2444","100 to 1000",NA,"Range of individuals",NA,NA,NA,1,1
"2445","plasmid",NA,"Genetic element","Genetic element",NA,"Genetic material",3,2
"2446","in vitro transcribed viral RNA",NA,"Viral genetic material","Viral RNA",NA,"Biological material",3,3
"2447","80% identical to",NA,"SJNNV",NA,NA,NA,1,1
"2448","98% identical to",NA,"Genetic Similarity",NA,NA,NA,1,1
"2449","76% identical to",NA,"SJNNV",NA,NA,NA,1,1
"2450","84.5% identical to",NA,"SJNNV",NA,NA,NA,1,1
"2451","Japanese macaques",NA,"Host","Species","Host","Host",4,2
"2452","BDV",NA,"Pathogen","Virus","Virus",NA,3,2
"2453","immunofluorescence assays",NA,"Assay",NA,NA,"Test",2,2
"2454","serum antibodies",NA,"Biomarker",NA,NA,"Biological component",2,2
"2455","BDV antigens",NA,"Antigen","Viral antigen","Antigen","Antigen",4,2
"2456","brain tissue",NA,"Anatomical Structure",NA,NA,"Organ",2,2
"2457","12.2%",NA,"Proportion","Proportion of individuals that died","Proportion","Proportion",4,2
"2458","BDV sequences",NA,"Genetic material","Viral sequence",NA,"Genetic material",3,2
"2459","11-day",NA,"Duration",NA,NA,NA,1,1
"2460","524mg",NA,"Quantity","Dose","Dosage",NA,3,3
"2461","PO",NA,"Unknown","Pathogen",NA,NA,2,2
