"","entity","deepseek","gemma2","llama","llama70b","mistral","models_present","n_entity_types"
"2230","12%",NA,"Proportion",NA,NA,"Proportion",2,1
"2231","7/59",NA,"Number of individuals",NA,NA,NA,1,1
"2232","5/77",NA,"Number of individuals",NA,NA,NA,1,1
"2233","juvenile seals",NA,"Age group",NA,NA,"Host",2,2
"2234","hemagglutination inhibition (HI)",NA,"Technique",NA,NA,NA,1,1
"2235","tissue",NA,"Anatomical structure",NA,NA,"Tissue",2,2
"2236","avians",NA,"Animal group",NA,NA,"Host",2,2
"2237","mammalian",NA,"Animal group",NA,NA,NA,1,1
"2238","Serologic evidence",NA,"Evidence",NA,NA,NA,1,1
"2239","arboviral infections",NA,"Disease","Disease","Disease",NA,3,1
"2240","41",NA,"Number of individuals sampled",NA,"Number of individuals tested",NA,2,2
"2241","Alouatta",NA,"Host",NA,"Host",NA,2,1
"2242","howler monkeys",NA,"Common name",NA,"Common name","Common name",3,1
"2243","nonhuman primates (NHP)",NA,"Host",NA,NA,NA,1,1
"2244","Neotropical monkeys",NA,"Host","Common name","Host","Common name",4,2
"2245","Yellow Fever virus (YFV)",NA,"Pathogen",NA,NA,NA,1,1
"2246","154",NA,"Number of individuals","Number of individuals that died",NA,"Number of individuals that died",3,2
"2247","viscera",NA,"Tissue",NA,NA,"Tissue",2,1
"2248","forests",NA,"Location",NA,NA,"Location",2,1
"2249","municipalities",NA,"Location",NA,NA,NA,1,1
"2250","October",NA,"Month",NA,NA,NA,1,1
"2251","northwestern RGS municipality",NA,"Location",NA,NA,NA,1,1
"2252","RGS",NA,"Location",NA,NA,"Location",2,1
"2253","monitoring program",NA,"includes",NA,NA,NA,1,1
"2254","monkey carcasses",NA,"found in",NA,NA,"Common name",2,2
"2255","samples",NA,"collected from",NA,NA,"Measurement",2,2
"2256","2,013 monkey deaths",NA,"reported during",NA,NA,NA,1,1
"2257","830 A. caraya",NA,"are a subset of",NA,NA,NA,1,1
"2258","1,183 A. guariba clamitans",NA,"are a subset of",NA,NA,NA,1,1
"2259","297 Alouatta monkeys",NA,"tested for",NA,NA,NA,1,1
"2260","204 Alouatta monkeys",NA,"tested positive for",NA,NA,NA,1,1
"2261","154 A. g. clamitans",NA,"are a subset of",NA,NA,NA,1,1
"2262","50 A. caraya",NA,"are a subset of",NA,NA,NA,1,1
"2263","Molecular epidemiology",NA,"Study type",NA,NA,NA,1,1
"2264","bat-eared foxes",NA,"Common name",NA,"Common name",NA,2,1
"2265","rabies cycles",NA,"Disease process",NA,NA,"Disease cycle",2,2
"2266","wildlife carnivore host species",NA,"Host category",NA,NA,NA,1,1
"2267","preS1 hepatocyte receptor region",NA,"Tissue","Region",NA,NA,2,2
"2268","amino acids 27-35",NA,"Region",NA,"Tissue region",NA,2,2
"2269","preS1 region",NA,"Region",NA,NA,NA,1,1
"2270","glutamine",NA,"Amino acid","Amino acid","Amino acid","Amino acid",4,1
"2271","lysine",NA,"Amino acid","Amino acid","Amino acid","Amino acid",4,1
"2272","valine",NA,"Amino acid","Amino acid","Amino acid","Amino acid",4,1
"2273","threonine",NA,"Amino acid","Amino acid","Amino acid","Amino acid",4,1
"2274","aspartic acid",NA,"Amino acid","Amino acid","Amino acid","Amino acid",4,1
"2275","glutamic acid",NA,"Amino acid","Amino acid","Amino acid","Amino acid",4,1
"2276","leucine",NA,"Amino acid","Amino acid","Amino acid","Amino acid",4,1
"2277","second codon",NA,"Region",NA,NA,NA,1,1
"2278","seventh amino acid position",NA,"Region",NA,NA,NA,1,1
"2279","24th amino acid position",NA,"Region",NA,NA,NA,1,1
"2280","33rd amino acid position",NA,"Region",NA,NA,NA,1,1
"2281","gibbon HBV",NA,"Variant",NA,NA,NA,1,1
"2282","human HBV",NA,"Variant",NA,NA,NA,1,1
"2283","human derived HBV sequences",NA,"Variant",NA,NA,NA,1,1
"2284","unique preS sequence",NA,"Feature",NA,NA,NA,1,1
"2285","experimental inoculation",NA,"Procedure",NA,NA,NA,1,1
"2286","European bat lyssavirus type 1",NA,"Pathogen","Pathogen","Pathogen",NA,3,1
"2287","EBLV-1",NA,"Pathogen",NA,"Pathogen",NA,2,1
"2288","stone marten",NA,"Host","Common name","Common name",NA,3,2
"2289","Martes foina",NA,"Host","Host","Host",NA,3,1
"2290","classical rabies virus",NA,"Pathogen","Pathogen","Pathogen",NA,3,1
"2291","genotype 1",NA,"Pathogen",NA,"Pathogen subtype","Genotype",3,3
"2292","first-round RT-PCR products",NA,"Sample",NA,NA,"Measurement",2,2
"2293","bat lyssaviruses",NA,"Pathogen",NA,"Pathogen","Pathogen",3,1
"2294","8 provinces",NA,"Location",NA,NA,"Location",2,1
"2295","932",NA,"Number of individuals",NA,"Number of individuals","Number of individuals",3,1
"2296","neutralizing antibodies",NA,"Biological entity",NA,NA,NA,1,1
"2297","fruit bats",NA,"Host group",NA,NA,"Host",2,2
"2298","Aujeszky's disease",NA,"Disease","Disease","Disease","Disease",4,1
"2299","8 mo",NA,"Age","Age","Age threshold","Age",4,2
"2300","5.9%",NA,"Proportion","Proportion",NA,"Proportion of individuals infected",3,2
"2301","58.2%",NA,"Proportion","Proportion",NA,"Proportion of individuals infected",3,2
"2302","Pseudorabies",NA,"Disease","Disease","Disease","Disease",4,1
"2303","Eastern Germany",NA,"Location","Location","Location","Location",4,1
"2304","January 1991",NA,"Date","Date","Date","Date",4,1
"2305","December 1994",NA,"Date","Date","Date","Date",4,1
"2306","3,143",NA,"Number of sera tested","Number of individuals tested",NA,"Number of individuals tested",3,2
"2307","281",NA,"Number of positive sera","Number of individuals positive",NA,"Number of individuals positive",3,2
"2308","8.9%",NA,"Proportion of positive sera","Proportion of individuals positive",NA,"Proportion of individuals positive",3,2
"2309","0.4%",NA,"Proportion of suspect sera","Proportion of individuals suspect",NA,"Proportion of individuals suspect",3,2
"2310","220",NA,"Number of sera with neutralizing antibodies","Number of individuals with neutralizing antibodies",NA,"Number of individuals with neutralizing antibodies",3,2
"2311","74.8%",NA,"Proportion of sera with neutralizing antibodies","Proportion of individuals with neutralizing antibodies",NA,"Proportion of individuals with neutralizing antibodies",3,2
"2312","domestic animal populations",NA,"Host","Animal source",NA,NA,2,2
"2313","eastern part",NA,"Location",NA,NA,NA,1,1
"2314","South Atlantic Iberian Peninsula",NA,"Location","Region","Location",NA,3,2
"2315","prevalence percentages",NA,"Measurement",NA,"Measurement","Measurement",3,1
"2316","63.0%",NA,"Measurement",NA,"Value","Proportion",3,3
"2317","25.7%",NA,"Measurement",NA,"Value","Proportion",3,3
"2318","19.6%",NA,"Measurement",NA,"Value","Proportion",3,3
"2319","11.1%",NA,"Measurement",NA,"Value","Proportion",3,3
"2320","43.6%",NA,"Measurement",NA,"Value","Proportion",3,3
"2321","anthropogenic influence",NA,"Concept",NA,"Factor","Factor",3,2
"2322","natural reassortants",NA,"Concept",NA,"Factor","Pathogen",3,3
"2323","irridovirus",NA,"Pathogen",NA,NA,NA,1,1
"2324","Rana grylio",NA,"Host","Host","Host","Host",4,1
"2325","RGV-9506",NA,"Pathogen isolate","Pathogen isolate","Virus isolate","Pathogen",4,3
"2326","RGV-9807",NA,"Pathogen isolate","Pathogen isolate","Virus isolate","Pathogen",4,3
"2327","RGV-9808",NA,"Pathogen isolate","Pathogen isolate","Virus isolate","Pathogen",4,3
"2328","cultured frogs",NA,"Host population",NA,NA,"Host",2,2
"2329","DNA analysis",NA,"Diagnostic method","Method","Diagnostic method","Process",4,3
"2330","Dengue virus (DV)",NA,"Pathogen",NA,NA,NA,1,1
"2331","DV NS1 protein",NA,"Pathogen",NA,NA,"Protein",2,2
"2332","Carollia brevicauda",NA,"Host","Host","Host",NA,3,1
"2333","Gulf coast",NA,"Location","Location","Location","Location",4,1
"2334","Pacific coasts",NA,"Location",NA,NA,NA,1,1
"2335","rainy season",NA,"Time","Environmental condition",NA,NA,2,2
"2336","12.86%",NA,"Proportion","Proportion of individuals seropositive",NA,"Proportion",3,2
"2337","four positives/12 examined",NA,"Measurement",NA,NA,"Number of individuals",2,2
"2338","3/19",NA,"Measurement",NA,NA,"Number of individuals",2,2
"2339","1/4",NA,"Measurement",NA,NA,"Number of individuals",2,2
"2340","1/35",NA,"Measurement",NA,NA,"Number of individuals",2,2
"2341","2/9",NA,"Measurement",NA,NA,"Number of individuals",2,2
"2342","1/2",NA,"Measurement",NA,NA,"Number of individuals",2,2
"2343","1/11",NA,"Measurement",NA,NA,"Number of individuals",2,2
"2344","three insectivorous",NA,"Number of individuals",NA,NA,NA,1,1
"2345","one frugivorous",NA,"Number of individuals",NA,NA,NA,1,1
"2346","four samples",NA,"Number of samples",NA,NA,NA,1,1
"2347","three species",NA,"Number of species",NA,NA,"Number of species",2,1
"2348","two frugivorous",NA,"Number of individuals",NA,NA,NA,1,1
"2349","one insectivorous",NA,"Number of individuals",NA,NA,NA,1,1
"2350","four families",NA,"Number of families",NA,NA,NA,1,1
"2351","Erethizon dorsatum",NA,"Host","Host","Host","Host",4,1
"2352","Colorado tick fever virus",NA,"Pathogen","Pathogen","Pathogen","Pathogen",4,1
"2353","Rocky Mountain National Park",NA,"Location","Location","Location","Location",4,1
"2354","24.6 +/- 5.4",NA,"Average number of ticks","Measurement","Measurement of ticks per animal","Measurement",4,3
"2355","17.5-31.4",NA,"Range of ticks","Measurement","Range of ticks per animal","Range",4,4
"2356","129",NA,"Minimum infection rate",NA,NA,NA,1,1
"2357","257",NA,"Maximum infection rate",NA,NA,NA,1,1
"2358","205",NA,"Infection rate","Measurement","Virus infection rate in 1976","Number of individuals",4,4
"2359","Dermacentor andersoni",NA,"Host","Tick species",NA,NA,2,2
"2360","open stands",NA,"Habitat","Location","Environment",NA,3,3
"2361","Colorado tick fever",NA,"Disease",NA,NA,"Disease",2,1
"2362","Tifton Veterinary Diagnostic and Investigational Laboratory",NA,"Location","Location","Laboratory","Organization",4,3
"2363","Tifton, Georgia, USA",NA,"Location",NA,NA,NA,1,1
"2364","lymphoplasmacytic perivascular inflammation",NA,"Histological finding",NA,"Histological finding","Observation",3,2
"2365","satellitosis",NA,"Histological finding",NA,"Histological finding","Observation",3,2
"2366","reverse transcription-polymerase chain reaction test",NA,"Diagnostic method",NA,"Diagnostic test","Test",3,3
"2367","MSD",NA,"Abbreviation",NA,NA,"Disease",2,2
"2368","ring-necked pheasant",NA,"Common name",NA,NA,NA,1,1
"2369","Phasianus colchicus",NA,"Host","Host","Host","Host",4,1
"2370","type II avian adenovirus",NA,"Pathogen","Pathogen","Pathogen","Pathogen",4,1
"2371","turkeys",NA,"Host","Host","Host","Common name",4,2
"2372","chickens",NA,"Host","Host","Host","Common name",4,2
"2373","spleen",NA,"Tissue","Tissue","Tissue",NA,3,1
"2374","reticuloendothelial (RE) cell",NA,"Cell type",NA,NA,NA,1,1
"2375","agar gel precipitin test",NA,"Diagnostic method","Diagnostic test","Diagnostic tool","Diagnostic test",4,3
"2376","oral vaccination",NA,"Treatment",NA,NA,"Prevention method",2,2
"2377","sanitation",NA,"Management practice",NA,NA,NA,1,1
"2378","avian bornavirus",NA,"Pathogen",NA,NA,"Pathogen",2,1
"2379","Lophophorus impejanus",NA,"Host","Host","Host","Host",4,1
"2380","one-year-old",NA,"Age",NA,NA,NA,1,1
"2381","avian bornavirus (ABV)",NA,"Pathogen",NA,NA,NA,1,1
"2382","Pionites leucogaster",NA,"Host","Host","Host","Host",4,1
"2383","sequencing",NA,"Method",NA,NA,NA,1,1
"2384","post-mortem",NA,"Procedure",NA,NA,NA,1,1
"2385","salivary gland",NA,"Tissue",NA,"Tissue","Tissue",3,1
"2386","lymph nodes",NA,"Tissue",NA,"Tissue","Tissue",3,1
"2387","cytomegalovirus",NA,"Pathogen",NA,"Pathogen","Pathogen",3,1
"2388","adenovirus",NA,"Pathogen",NA,"Pathogen","Pathogen",3,1
"2389","Candida albicans",NA,"Pathogen","Pathogen","Pathogen","Pathogen",4,1
"2390","gingivitis",NA,"Disease",NA,"Disease","Disease",3,1
"2391","esophagitis",NA,"Disease",NA,"Disease","Disease",3,1
"2392","2-23 days",NA,"Duration","Duration","Duration of symptoms","Duration",4,2
"2393","histopathology",NA,"Diagnostic method",NA,NA,NA,1,1
"2394","human visitors",NA,"Potential source of infection",NA,"Source of infection","Host",3,3
"2395","Rabies",NA,"Disease","Disease","Disease","Disease",4,1
"2396","1971",NA,"Year",NA,NA,NA,1,1
"2397","epizootic",NA,"Event","Event","Event","Event",4,1
"2398","other rodents and lagomorphs",NA,"Host",NA,NA,NA,1,1
"2399","great horned owls",NA,"Common name",NA,"Common name",NA,2,1
"2400","Calgary",NA,"Location","Location","Location","Location",4,1
"2401","Alberta",NA,"Location","Location","Location","Location",4,1
"2402","Necropsy findings",NA,"Observation",NA,NA,NA,1,1
"2403","splenic necrosis",NA,"Symptom",NA,"Symptom","Symptom",3,1
"2404","pharyngeal ulceration",NA,"Symptom",NA,"Symptom","Symptom",3,1
"2405","pharyngeal necrosis",NA,"Symptom",NA,NA,NA,1,1
"2406","herpesvirus-induced disease",NA,"Disease",NA,"Disease","Disease",3,1
"2407","PCR amplicon",NA,"Biological sample","Measurement","Measurement","Measurement",4,2
"2408","Connecticut",NA,NA,"Location","Location","Location",3,1
"2409","peridomestic wildlife",NA,NA,"Host","Animal group","Host",3,2
"2410","Leptospira",NA,NA,"Pathogen","Pathogen",NA,2,1
"2411","Leptospira serovars",NA,NA,"Pathogen",NA,NA,1,1
"2412","black-backed jackals",NA,NA,"Common name","Common name",NA,2,1
"2413","golden jackals",NA,NA,"Common name","Common name",NA,2,1
"2414","side-striped jackals",NA,NA,"Common name","Common name",NA,2,1
"2415","Canis",NA,NA,"Genus",NA,NA,1,1
"2416","antibodies",NA,NA,"Measurement",NA,"Biological material",2,2
"2417","prevalence",NA,NA,"Measurement","Measurement",NA,2,1
"2418","percentage",NA,NA,"Unit",NA,NA,1,1
"2419","specific canine diseases",NA,NA,"Disease",NA,NA,1,1
"2420","Adrenal gland",NA,NA,"Tissue",NA,NA,1,1
"2421","Amphophilic",NA,NA,"Property",NA,NA,1,1
"2422","Necrosis",NA,NA,"Symptom",NA,NA,1,1
"2423","Sepsis",NA,NA,"Disease","Disease",NA,2,1
"2424","Omphalophlebitis",NA,NA,"Disease",NA,NA,1,1
"2425","Pneumonia",NA,NA,"Disease","Disease",NA,2,1
"2426","Gastroenteritis",NA,NA,"Disease","Disease",NA,2,1
"2427","Thymic atrophy",NA,NA,"Symptom","Disease",NA,2,2
"2428","Hepatic necrosis",NA,NA,"Symptom","Disease",NA,2,2
"2429","Lymphopenia",NA,NA,"Symptom","Symptom",NA,2,1
"2430","Viral particles",NA,NA,"Structure","Biological structure",NA,2,2
"2431","Adrenal tissue homogenate",NA,NA,"Sample","Biological sample",NA,2,2
"2432","Cytopathic effect",NA,NA,"Symptom","Biological process",NA,2,2
"2433","Cell cultures",NA,NA,"Sample",NA,NA,1,1
"2434","Days",NA,NA,"Unit of time",NA,NA,1,1
"2435","Below average birth weight",NA,NA,"Property",NA,NA,1,1
"2436","antibody prevalence",NA,NA,"Measurement","Measurement","Measurement",3,1
"2437","Pyrenean Chamois",NA,NA,"Common name",NA,NA,1,1
"2438","Border disease virus cluster",NA,NA,"Group",NA,NA,1,1
"2439","Virus",NA,NA,"Pathogen",NA,NA,1,1
"2440","Disease",NA,NA,"Disease","Disease",NA,2,1
"2441","Mortality",NA,NA,"Symptom","Symptom",NA,2,1
"2442","17",NA,NA,"Number of individuals tested","Number of individuals tested",NA,2,1
"2443","Rupicapra pyrenaica",NA,NA,"Host",NA,NA,1,1
"2444","border disease virus",NA,NA,"Pathogen",NA,NA,1,1
"2445","southern chamois",NA,NA,"Common name",NA,NA,1,1
"2446","June",NA,NA,"Time",NA,"Month",2,2
"2447","20",NA,NA,"Number of affected chamois",NA,NA,1,1
"2448","subcutaneous infection",NA,NA,"Symptom","Symptom","Symptom",3,1
"2449","kidney cloissone",NA,NA,"Symptom",NA,NA,1,1
"2450","northern elephant seal",NA,NA,"Common name",NA,NA,1,1
"2451","morphologic",NA,NA,"Property",NA,NA,1,1
"2452","physiologic",NA,NA,"Property",NA,NA,1,1
"2453","white-tailed deer",NA,NA,"Common name","Common name",NA,2,1
"2454","human granulocytic ehrlichiosis",NA,NA,"Disease","Disease","Disease",3,1
"2455","southeastern United States",NA,NA,"Location","Location","Location",3,1
"2456","natural coinfection",NA,NA,"Event",NA,NA,1,1
"2457","indirect fluorescent antibody testing",NA,NA,"Technique","Technique","Technique",3,1
"2458","geometric mean titer",NA,NA,"Measurement",NA,"Measurement",2,1
"2459","titer",NA,NA,"Measurement",NA,"Measurement",2,1
"2460","sequence-confirmed",NA,NA,"Property",NA,NA,1,1
"2461","Ehrlichia-like organism",NA,NA,"Pathogen",NA,NA,1,1
"2462","Ehrlichia-type morula",NA,NA,"Molecular entity","Pathogen structure","Pathogen",3,3
"2463","Pathogenic agents",NA,NA,"Pathogen",NA,NA,1,1
"2464","Free-living wild species",NA,NA,"Host",NA,NA,1,1
"2465","Game areas",NA,NA,"Location",NA,NA,1,1
"2466","Buffalo",NA,NA,"Common name",NA,NA,1,1
"2467","Wildebeest",NA,NA,"Common name",NA,NA,1,1
"2468","Topi",NA,NA,"Common name",NA,NA,1,1
"2469","Wart hog",NA,NA,"Common name",NA,NA,1,1
"2470","radio-collared black bear",NA,NA,"Animal source",NA,NA,1,1
"2471","northern Labrador",NA,NA,"Location",NA,NA,1,1
"2472","wild black bear",NA,NA,"Animal source",NA,NA,1,1
"2473","free-ranging bison",NA,NA,"Common name",NA,NA,1,1
"2474","Delta Junction",NA,NA,"Location","Location","Location",3,1
"2475","Clinical disease",NA,NA,"Symptom",NA,NA,1,1
"2476","Productivity",NA,NA,"Property",NA,NA,1,1
"2477","cougars",NA,NA,"Host",NA,NA,1,1
"2478","risk of exposure",NA,NA,"Property",NA,"Factor",2,2
"2479","Hawaiian monk seal",NA,NA,"Common name",NA,"Common name",2,1
"2480","332",NA,NA,"Number of individuals",NA,NA,1,1
"2481","conventional serologic tests",NA,NA,"Test",NA,"Test",2,1
"2482","surveillance",NA,NA,"Process","Event","Process",3,2
"2483","Ehrlichia phagocytophila",NA,NA,"Pathogen",NA,NA,1,1
"2484","10",NA,NA,"Number","Number of populations",NA,2,2
"2485","5%",NA,NA,"Proportion",NA,NA,1,1
"2486","Elephant",NA,NA,"Common name","Common name",NA,2,1
"2487","November",NA,NA,"Time","Time","Month",3,2
"2488","1988",NA,NA,"Year","Year","Year",3,1
"2489","September",NA,NA,"Time","Time","Month",3,2
"2490","Luangwa River",NA,NA,"Location",NA,NA,1,1
"2491","Acari",NA,NA,"Class","Taxonomic group",NA,2,2
"2492","Ixodidae",NA,NA,"Family",NA,NA,1,1
"2493","Bovine tuberculosis",NA,NA,"Disease","Disease",NA,2,1
"2494","badger",NA,NA,"Common name",NA,NA,1,1
"2495","high-density badger population",NA,NA,"Population",NA,NA,1,1
"2496","demographic processes",NA,NA,"Process",NA,"Process",2,1
"2497","clinical samples",NA,NA,"Sample",NA,"Sample type",2,2
"2498","numbers",NA,NA,"Measurement",NA,NA,1,1
"2499","size",NA,NA,"Property",NA,NA,1,1
"2500","transmission dynamics",NA,NA,"Process",NA,"Process",2,1
"2501","badger culling",NA,NA,"Event",NA,"Process",2,2
"2502","C. perfringens type A",NA,NA,"Pathogen strain",NA,NA,1,1
"2503","fatal diseases",NA,NA,"Disease","Disease","Disease",3,1
"2504","40",NA,NA,"Number of samples","Number of positive samples",NA,2,2
"2505","one hundred and twenty-five",NA,NA,"Number of individuals that tested positive",NA,NA,1,1
"2506","121",NA,NA,"Number of deer that tested positive","Number of deer examined with positive antibodies",NA,2,2
"2507","habitat conservation",NA,NA,"Method",NA,"Process",2,2
"2508","risk of contact with human pathogens",NA,NA,"Risk",NA,"Risk",2,1
"2509","Leptospira licerasiae",NA,NA,"Pathogen","Pathogen",NA,2,1
"2510","Rattus norvegicus",NA,NA,"Host","Host",NA,2,1
"2511","R. rattus",NA,NA,"Host","Host",NA,2,1
"2512","Acute febrile illness",NA,NA,"Disease","Symptom",NA,2,2
